date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi,macd,macd_signal,macd_histogram,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,atr
2023-01-22,95.24047085598107,96.57524011582734,95.07278073669976,96.14410991077682,2895846.5610514893,102.93888540187784,,,99.26554233380851,101.11772596232153,21.969282265883223,-1.8521836285130178,-0.6290328577236917,-1.223150770789326,15.221105894437926,11.317443789590754,102.93888540187784,113.35727559042186,92.52049521333382,2.8879079429602563
2023-01-23,95.34411498233123,96.58452097591106,95.03775343676246,96.2933031523811,1708041.9371069872,102.64885568329183,,,98.80827476743505,100.76036130973334,23.445595468486317,-1.9520865422982894,-0.8936435946386112,-1.0584429476596782,16.071257121085175,16.157273791468313,102.64885568329183,113.48102970080038,91.81668166578328,2.788964052358675
2023-01-24,92.86468961607552,94.41231653049422,92.75711688364113,93.60687308187198,2457079.444192302,102.06556736582806,,,98.00805912350228,100.23047329285473,17.048048410133248,-2.2224141693524473,-1.1593977095813783,-1.063016459771069,5.1763424411724985,12.156235152231867,102.06556736582806,113.54015874004189,90.59097599161423,2.853514520393984
2023-01-25,94.43132890728528,94.45092382545138,92.2229454619384,92.61176233662088,4494314.496427109,101.45606791349104,,,97.17785961782822,99.6661243331337,17.043996870340862,-2.488264715305476,-1.425171110726198,-1.0630936045792783,2.2938612139109598,7.847153592056212,101.45606791349104,113.59450281762567,89.31763300935641,2.9210401549360987
2023-01-26,93.03466088911291,93.50887888968026,92.49045791849723,92.83601047676552,3993038.7615346336,100.88121824273337,,,96.5098828268955,99.16018997340272,18.550101082337108,-2.6503071465072168,-1.6701983178824018,-0.980108828624815,3.6559058611026005,3.7087031720620196,100.88121824273337,113.52443731848729,88.23799916697945,2.8580844032611403
2023-01-27,90.26010916872642,91.05499747888021,90.11035755743826,90.74149383487939,3473019.086121184,100.03317222065193,,,95.62243836658533,98.53658285203062,15.231748306687408,-2.9141444854452914,-1.91898755139498,-0.9951569340503115,4.481094509587637,3.476953861533732,100.03317222065193,113.02056570707269,87.04577873423118,2.859617411711824
2023-01-28,89.33920401073262,91.7879288011274,88.1364588391952,91.44417687206901,3989883.752535026,99.13587440763396,,,94.97962890589051,98.01121944610755,20.808175160944216,-3.0315905402170387,-2.141508149159392,-0.8900823910576467,21.19125279355643,9.776084388082223,99.13587440763396,111.87874945917694,86.39299935609098,2.7069803636993766
2023-01-29,90.89135896904558,91.06012563026374,88.70088587056145,90.37032258166504,1428688.0453591042,98.23491560927975,,,94.27050485600967,97.44522708577847,23.43822576857295,-3.174722229768804,-2.3481509652812744,-0.8265712644875296,16.88937248778198,14.187239930308683,98.23491560927975,110.76933063934757,85.70050057921193,2.6414302962337075
2023-01-30,90.8686983300834,91.69028749489559,88.53800064467912,89.86261899307885,1969882.0145389186,97.2483477653552,,,93.59236856940493,96.88355241224517,24.187864672790866,-3.2911838428402405,-2.536757540793068,-0.7544263020471726,15.067434386540313,17.71601988929291,97.2483477653552,109.10610728628939,85.39058824442102,2.69660046501765
2023-01-31,88.13375999641353,89.5632638123332,87.78924485719028,88.80544060830748,1479048.527277005,96.25838821777592,,,92.85591811385147,96.28517376010163,25.438856097025706,-3.429255646250155,-2.7152571618844856,-0.7139984843656695,9.239973065103666,13.732259979808653,96.25838821777592,107.40901048590655,85.10776594964528,2.647990489412836
2023-02-01,91.17849669441581,92.29610671822094,90.67490692235974,92.17541808857602,3716409.2765779584,95.48619702939251,,,92.75122580227062,95.98074741406269,35.3885840586003,-3.229521611792066,-2.8181100518660016,-0.4114115599260644,39.88220032639062,21.396535926011534,95.48619702939251,105.39391709899817,85.57847695978685,2.6545856783881447
2023-02-02,92.16162284952009,92.98740072284981,92.11883710562664,92.16897115099518,3347364.4720835164,94.68649906851819,,,92.66164816361287,95.69839361679843,38.67299962802607,-3.03674545318556,-2.8618371321299136,-0.17490832105564635,47.82062650906224,32.31426663351884,94.68649906851819,102.68370829818168,86.68928983885469,2.477046521154321
2023-02-03,89.48036090354927,90.49629019523498,88.62361379057108,90.25773652874787,1510321.211182255,93.99323481562223,,,92.29181560440287,95.29538198064652,40.29565079253418,-3.003566376243654,-2.8901829809526616,-0.11338339529099262,26.95255601548892,38.218460950313926,93.99323481562223,100.8717538171852,87.11471581405927,2.5198988721529765
2023-02-04,90.96960792889611,92.53461439949736,90.45961831653088,91.77319073871793,2424386.903591385,93.55127821214379,,,92.21202716352826,95.03447892568886,35.67691837513166,-2.822451762160597,-2.876636737194249,0.05418497503365227,45.296427624913356,40.023203383154836,93.55127821214379,99.7404260902692,87.36213033401837,2.4542394534924616
2023-02-05,91.28783189637723,91.30271479058132,89.50897119529601,89.57742562538144,1948907.166943978,93.05479452176948,,,91.8067038499672,94.63025275529571,32.24241060721333,-2.823548905328508,-2.866019170821101,0.04247026549259303,20.331149858786176,30.860044499729483,93.05479452176948,98.8101791180756,87.29940992546337,2.5086508937991994
2023-02-06,89.38500414587442,90.23335096548517,89.06521667219545,89.970389801528,1693494.3811790193,92.67675379980398,,,91.52419399636118,94.2850777216833,33.12410764345694,-2.760883725322117,-2.844992081721304,0.08410835639918712,32.74167000135496,32.78974916168483,92.67675379980398,98.1819314402311,87.17157615937685,2.4816056619521367
2023-02-07,85.782048823114,87.82903461214023,85.42659769360328,86.52965707326258,4929514.4676344255,92.09494944585704,,,90.75580370049985,93.71060211809657,31.841997166112776,-2.95479841759672,-2.8669533488963874,-0.0878450687003327,12.223177260476547,21.765332373539227,92.09494944585704,97.61707748725254,86.57282140446154,2.55357750760819
2023-02-08,84.07684068060337,84.73714895552875,83.78518510769231,84.27822184563726,1683550.3495602633,91.48794159553096,,,89.7592526459056,93.01190728309959,29.913559768543777,-3.2526546371939844,-2.9440936065559073,-0.30856103063807705,5.070467550698101,16.678438270843202,91.48794159553096,97.64186262095609,85.33402057010582,2.5904699077551387
2023-02-09,85.26689169511549,85.53515276533327,84.52225890431006,84.6276220634234,3227051.5720557193,91.03173318271847,,,88.96977101783142,92.39084911867914,30.333863468224507,-3.4210781008477227,-3.0394905054142707,-0.381587595433452,9.154718721689827,8.816121177621492,91.03173318271847,97.8010522755458,84.26241408989114,2.607506332648922
2023-02-10,84.46988479090038,86.18403099288057,84.1283527210219,85.90397020621587,2294716.9456169745,90.49893574854508,,,88.49810935450594,91.9103395696078,37.937058883041566,-3.4122302151018573,-3.114038447351788,-0.2981917677500694,23.0247278170008,12.416638029796244,90.49893574854508,97.11181215864896,83.8860593384412,2.55965100068688
2023-02-11,86.70808930500064,86.85280689994488,84.79825385291933,86.21614115147791,1969638.929660321,90.00253731058014,,,88.14703732327087,91.48854709419078,36.70432704747805,-3.341509770919913,-3.159532712065413,-0.18197705885450022,26.41707329462517,19.532173277771932,90.00253731058014,96.31483522442174,83.69023939673853,2.4455855067649757
2023-02-12,86.25761180996543,86.72442454665666,85.70451713149923,86.03416173277795,1617450.8610968092,89.48958023959997,,,87.82197954011811,91.08451854890095,38.448481300100866,-3.262539008782838,-3.1801339714088983,-0.08240503737393956,24.439512386356316,24.62710449932743,89.48958023959997,95.29658180747029,83.68257867172966,2.3224866791685383
2023-02-13,84.11354325946661,86.96337752020372,83.28676177891077,85.53471978896582,1207294.1472897076,89.08597257495467,,,87.47009342455621,90.6734223444613,38.465413002043555,-3.20332891990509,-3.184772961108137,-0.018555958796953043,23.17329840896272,24.6766280299814,89.08597257495467,94.80954998293976,83.36239516696958,2.3599387428168583
2023-02-14,82.34440974240042,83.2507059388078,81.84291932742767,83.0590610043613,2018562.6190550555,88.60833750834169,,,86.79147305221852,90.10939557852797,35.7614927128711,-3.317922526309445,-3.2114028741483986,-0.10651965216104653,10.912501298025312,19.508437364448117,88.60833750834169,94.67700807530066,82.53966694138272,2.4755406232204
2023-02-15,81.41580556830556,82.43178387916699,81.03667715813661,81.88821200546295,3382554.9624313773,88.06094758477657,,,86.03712519887151,89.50041901756019,21.39245299815171,-3.4632938186886832,-3.261781063056456,-0.20151275563222715,7.12538318466887,13.737060963885632,88.06094758477657,94.48836869513424,81.6335264744189,2.3706633186712014
2023-02-16,79.14766214696559,81.54151284315296,78.86667365173821,81.15348786647888,4322477.631150916,87.58154728635654,,,85.28579637850342,88.8821278211838,20.559680726076976,-3.5963314426803805,-3.3286911389812412,-0.26764030369913927,16.731227161016154,11.589703881236778,87.58154728635654,94.57269889325222,80.59039567946085,2.524447228421313
2023-02-17,82.7357835933124,82.98854411513906,82.69131684994773,82.90411657686143,1724932.2646626406,87.15454427159617,,,84.91938410132772,88.43931217345622,30.176306684764214,-3.5199280721284936,-3.3669385256106916,-0.15298954651780194,29.53951147165423,17.798707272446418,87.15454427159617,94.1953841286283,80.11370441456403,2.4022828632953193
2023-02-18,83.56481907359364,83.64280638460328,82.9075166509266,83.49252307530696,1559089.506505158,86.81065429627826,,,84.69986702040146,88.07288335137109,26.502751645756135,-3.3730163309696337,-3.3681540866824804,-0.004862244287153317,37.19712223466545,27.82262028911195,86.81065429627826,93.86201080315875,79.75929778939776,2.292412287366202
2023-02-19,80.82103438102213,81.10859917028402,80.33135874416284,80.6159306504262,1654623.7714628181,86.34831987914563,94.50578038523874,,84.07156911732835,87.52051648463444,25.516823583255658,-3.44894736730609,-3.3843127428072024,-0.06463462449888757,15.389343344623812,27.375325683647834,86.34831987914563,93.76044062206968,78.93619913622159,2.3564797722035027
2023-02-20,81.47650710532626,81.68150057445227,81.01528153254613,81.15638400992236,2435321.93649401,85.96586704922638,94.10853644780003,,83.62307910080435,87.04909926428539,26.112279658279775,-3.4260201634810414,-3.3926542269419704,-0.03336593653907105,25.5480711868298,26.04484558870635,85.96586704922638,93.62926108240279,78.30247301604996,2.349153745827528
2023-02-21,82.22158774626179,82.35217677575658,80.09187296005999,80.54985540390147,4266397.757886308,85.38458891499263,93.7043381272725,,83.15027545512699,86.56767379314584,30.851911035021047,-3.417398338018856,-3.3976030491573477,-0.019795288861508276,20.788481084491746,20.575298538648454,85.38458891499263,92.82520449729256,77.9439733326927,2.1860474392398044
2023-02-22,77.86262575179686,79.96333151343256,76.97045354389361,79.48257971005988,3990437.5207050047,84.75026934294587,93.25211177099168,,82.58601457127051,86.04285200921355,33.383610644380624,-3.4568374379430367,-3.4094499269144856,-0.0473875110285511,25.139050113076834,23.82520079479946,84.75026934294587,91.91350523475701,77.58703345113473,2.24568528884249
2023-02-23,80.19411016521401,81.2400412520798,80.18635857960581,80.476997663553,4598298.293098274,84.26123239968612,92.75619893563979,,82.26155043162166,85.63056650212759,36.23385256757616,-3.3690160705059355,-3.401363155632776,0.03234708512684037,35.09027115559212,27.005934117720233,84.26123239968612,91.17235643811307,77.35010836125917,2.2814374761513414
2023-02-24,82.85161525948584,83.94175040916349,82.05392911154667,82.17009193094697,1467592.1628334564,83.78107745929758,92.3035657465915,,82.24747989305632,85.37423505241051,37.94918399401613,-3.1267551593541896,-3.3464415563770586,0.21968639702286907,52.03320268802168,37.42084131889688,83.78107745929758,89.76719549743676,77.7949594211584,2.3820856528478993
2023-02-25,84.37710400267746,84.46009598671137,83.445817863299,83.7316458882562,2339622.4586283443,83.48878847244131,91.89153858651824,,82.47581312308706,85.25256178099167,42.57987719996706,-2.776748657904605,-3.232502976682568,0.4557543187779629,67.65979967816344,51.59442450725908,83.48878847244131,88.81806763614077,78.15950930874186,2.3989035820435314
2023-02-26,82.6332292366007,82.83843411379472,82.04178787799714,82.35446234016788,4575570.332203831,83.10799209937332,91.38457954779142,,82.45714377186873,85.03788774833805,39.742603001268286,-2.5807439764693214,-3.102151176639919,0.5214072001705974,53.8782123134126,57.85707155986591,83.10799209937332,87.49172279491351,78.72426140383313,2.446757195979362
2023-02-27,83.72196419071753,83.9613622094414,81.66475649551126,81.86310452313379,2246888.271182193,82.87466447186688,90.83403897560555,,82.36575311821719,84.80271862054515,39.7605230845688,-2.436965502327965,-2.9691140417775284,0.5321485394495635,65.32556148834603,62.287857826640696,82.87466447186688,86.97945803937024,78.76987090436351,2.348185051167733
2023-02-28,83.10814726020227,83.53151711270476,82.38836076779347,82.42375331508703,4049834.7429627622,82.78194104533937,90.3147240709323,,82.37467622542792,84.626498968289,48.01636379019832,-2.25182274286108,-2.825655781994239,0.573833039133159,72.81121646097932,64.004996754246,82.78194104533937,86.83671635858836,78.72716573209037,2.203657346027221
2023-03-01,83.66297680396274,84.23980523319796,83.24476994454147,84.06451723060185,4285029.218688051,82.75378580369829,89.80413489811293,,82.63465176468544,84.58487069142328,56.60141384820337,-1.9502189267378327,-2.6505684109429577,0.700349484205125,94.71832254837669,77.61836683256735,82.75378580369829,86.76215395551277,78.74541765188381,2.1889193511619527
2023-03-02,83.05463830136314,83.7684535595841,82.83263547528779,83.27938849718262,1917005.580930566,82.62255671824661,89.29763003685873,,82.73384203122347,84.4881683066647,56.42886241510291,-1.7543262754412297,-2.471319983842612,0.7169937084013824,84.23546252650564,83.92166717862057,82.62255671824661,86.35932980845064,78.88578362804259,2.0610867369897616
2023-03-03,83.30043797930507,83.78036214523368,82.50256880975256,82.98732638767962,3564590.531541189,82.4611159800567,88.80499172748743,,82.77283962452442,84.37699483118433,50.27597754379616,-1.604155206659911,-2.297887028406072,0.693731821746161,80.33591576265336,86.42990027917858,82.4611159800567,85.80222965982772,79.12000230028569,2.0212822431912576
2023-03-04,81.52314997027113,82.43738404644755,80.81056051008835,81.18749253906252,1726390.8672057027,82.21878252037092,88.26548297089904,,82.5289400729149,84.14073540213828,42.923664908244604,-1.6117953292233693,-2.1606686885695314,0.5488733593461621,56.304944159422,73.62544081619367,82.21878252037092,85.14616301117519,79.29140202956665,2.124001962466216
2023-03-05,78.29724490400247,79.36521006063701,77.89976281269065,79.28405765660149,2603405.6670545596,81.90624941375272,87.76870369229775,,82.02972739348208,83.78098149506148,45.65137839406095,-1.7512541015794056,-2.078785771171506,0.32753166959210045,30.89071514924622,55.843858357107194,81.90624941375272,84.67331225926593,79.13918656823951,2.133042347839626
2023-03-06,81.12652121028898,81.15340165976087,80.46371699623161,80.59910832607554,3023554.715537864,81.78325177983842,87.36843940265351,,81.8096321523426,83.5452871862477,48.26807531364162,-1.735655033905104,-2.0101596237182258,0.27450458981312176,48.448972162371376,45.214877157013206,81.78325177983842,84.55324511663548,79.01325844304137,2.1904547820634335
2023-03-07,81.89956512710627,82.93264102151063,81.87624857959679,82.83182828209829,4488495.635776605,81.8304325936702,87.03493397963814,,81.96689309538195,83.49243837853294,56.44096505780245,-1.52554528315099,-1.9132367556047787,0.38769147245378877,78.25974047433307,52.533142595316896,81.8304325936702,84.63981818322446,79.02104700411593,2.1956854163304698
2023-03-08,82.8196651215584,83.17991751667687,82.49040277391825,82.72916372282548,3828954.5372535945,81.90921638648753,86.73889316927789,,82.08416549960403,83.4358995151472,59.69134473492325,-1.3517340155431725,-1.8009362075924575,0.449202192049285,73.6151774921969,66.77463004296713,81.90921638648753,84.72703192207736,79.0914008508977,1.9892649079555238
2023-03-09,84.61226059238022,84.7390190294976,83.84591978086189,84.4232504219084,3426860.1855314234,81.98517307873988,86.46404329467202,,82.44402471842008,83.50903661935173,61.30758422014363,-1.0650119009316512,-1.6537513462602964,0.5887394453286452,95.38299783515619,82.41930526722874,81.98517307873988,84.991501604591,78.97884455288876,2.0072930340021093
2023-03-10,86.40813696785696,86.66901978287203,84.54806898656345,85.05308262985358,4939364.795849338,82.0632010564672,86.23673737022592,,82.845418243256,83.62341039790742,58.79694281744615,-0.7779921546514146,-1.4785995079385201,0.7006073532871055,81.57270155825952,83.52362562853754,82.0632010564672,85.30596631310571,78.82043579982867,1.920222792241619
2023-03-11,83.87390222867398,85.25872612992463,83.60989441273277,83.9795375024122,2596010.815480521,82.2313813990665,86.04129231388072,,83.01989812928004,83.64979018342629,50.77961610218652,-0.6298920541462536,-1.308858017180067,0.6789659630338134,69.3305568578383,82.095418750418,82.2313813990665,85.50683434850764,78.95592844962538,1.8744247680578658
2023-03-12,84.47196899749838,84.82235192033028,83.95819049042073,84.60565261126848,3149582.4117516917,82.40384482913382,85.80220698831239,,83.26386035727826,83.7205948077109,57.43102246091575,-0.4567344504326343,-1.1384333038305805,0.6816988533979462,76.47044466116417,75.79123435908734,82.40384482913382,85.80190879254236,79.00578086572527,1.8154464408900435
2023-03-13,85.82194882235366,87.38644145599004,85.49305693242876,87.26607732524603,2387812.8075849107,82.73965592520103,85.62464633660178,,83.87958604465791,83.98322314234312,65.6008190808136,-0.10363709768520835,-0.9314740626015061,0.8278369649162978,98.73123001980231,81.51074384626827,82.73965592520103,86.65443574786671,78.82487610253536,1.8500309502322867
2023-03-14,86.92813940142088,88.09445672290514,86.79228847572612,87.22101422174316,1563428.0815191995,83.12657765078521,85.44320055798902,,84.39365191805564,84.22305951859497,64.27694556429248,0.1705923994606735,-0.7110607701890702,0.8816531696497437,91.43238130684004,88.87801866260219,83.12657765078521,87.21187834347234,79.04127695809808,1.8238706400614322
2023-03-15,88.65856265484682,90.01515848063231,87.9461327937486,90.01156515344209,2675701.798018192,83.60330602527966,85.37129439942042,,85.25794626196125,84.65183771376883,66.56512000067531,0.6061085481924238,-0.44762690651277137,1.0537354547051951,99.97034081850315,96.71131738171518,83.60330602527966,88.52615005250769,78.68046199805164,1.8937343786884477
2023-03-16,85.23662784571867,85.79080212850492,84.28884639567202,85.43392427738749,1052377.8263533346,83.76649764260169,85.22773763823575,,85.28501980279606,84.70977005181466,54.95454473475164,0.5752497509813992,-0.24305157501393726,0.8183013259953364,62.18667281855973,84.52979831463432,83.76649764260169,88.70566012686842,78.82733515833496,2.214508450292448
2023-03-17,87.8458854317623,88.37604966813109,86.59797924394334,86.86726915533517,4844281.269877821,83.92327880595563,85.10836281180714,,85.52844278010977,84.86958480022358,58.47729990755344,0.6588579798861929,-0.06266966403391122,0.7215276439201042,74.01744514521536,78.72481959409275,83.92327880595563,89.05316567008592,78.79339194182535,2.333389311382625
2023-03-18,86.80200710206582,87.61388294339183,85.45815686525384,87.03603716270342,1268305.90955371,84.15735754708241,85.03425367836364,,85.76038037743187,85.03006275299985,63.75918248234292,0.7303176244320184,0.09592779365927473,0.6343898307727437,75.41044964951588,70.53818920443034,84.15735754708241,89.41156856457094,78.90314652959388,2.3318864685645337
2023-03-19,86.58565153767256,86.99195327159495,86.18431645286968,86.53440721683504,4592217.157762855,84.39092268176748,84.93605828525895,,85.87946142964775,85.1414956762469,68.26152343262538,0.737965753400843,0.22433538560758842,0.5136303677932545,63.55784339482165,70.99524606318431,84.39092268176748,89.63100501296438,79.15084035057058,2.1578858245260966
2023-03-20,86.21327636773582,86.99521386368795,86.19623601327396,86.71070272516897,3259364.533050466,84.60527015227157,84.86286588812904,,86.00734470588179,85.25773323542631,66.33008705566711,0.749611470455477,0.3293906025771662,0.42022086787831087,59.399283249923805,66.12252543142046,84.60527015227157,89.85724573744565,79.35329456709749,2.081431099329997
2023-03-21,82.89517654503045,84.04252507863039,81.56526507524222,83.3481108255284,2763050.9877529126,84.5694498320179,84.73257572477802,,85.59823180121204,85.11627972358202,51.30094783840967,0.48195207763001235,0.3599028975877354,0.12204918004227694,21.099032434526514,48.01871969309067,84.5694498320179,89.84666599992046,79.29223366411533,2.2822814532222577
2023-03-22,84.03356985241341,85.06610982230032,82.8286704831322,82.9993275222856,4447142.484054069,84.55544678327306,84.61645346305757,,85.1984003736849,84.95946844941192,50.67242821048135,0.2389319242729897,0.33570870292478633,-0.09677677865179662,16.97136730894857,32.48989433113297,84.55544678327306,89.84853868450209,79.26235488204402,2.3928474958229367
2023-03-23,83.30040681105292,83.68616078501135,83.0356452627482,83.61097213000009,2082978.6925742151,84.58662907038907,84.44516454388608,,84.95418064388724,84.85957983315919,47.86312624196522,0.09460081072805337,0.2874871244854397,-0.19288631375738635,24.209856345086408,20.76008536285384,84.58662907038907,89.84807750015321,79.32518064062492,2.298345921255339
2023-03-24,85.17983693484535,87.04205362158352,84.69626085803125,86.1364475150903,1108383.970013934,84.83407681919047,84.32451407116795,,85.13606785484157,84.95416262441334,52.591549725408335,0.18190523042822804,0.26637074567399743,-0.0844655152457694,54.097516034133285,31.759579896056096,84.83407681919047,89.88365602595863,79.78449761242231,2.383011073442468
2023-03-25,86.34946602684069,86.7098670330771,84.89267119519795,85.26527112755764,3687570.9743949138,85.13313749273826,84.22466476314416,,85.15594528141327,84.97720769872032,53.10571109420545,0.17873758269294626,0.24884411307778723,-0.07010653038484096,43.78760624311813,40.69832620744595,85.13313749273826,89.45471513797206,80.81155984750445,2.395037082062989
2023-03-26,83.47426280748822,84.160804367069,82.85893799672962,83.91441089898267,1397765.5710373807,85.29890262138363,84.06748916634946,,84.96493999180856,84.89848200985087,48.38677732127058,0.06645798195769714,0.21236688685376923,-0.14590890489607208,27.800892994010447,41.89533842375396,85.29890262138363,89.11271328242123,81.48509196034604,2.505192203557166
2023-03-27,83.68559892145052,84.09135799716168,82.62429445926279,83.0931460942179,4422785.872425143,85.3119685119896,83.93780357572618,,84.67697169987154,84.76475342350768,39.3466630500687,-0.0877817236361409,0.15233716475578724,-0.24011888839192813,18.081660272791844,29.890053169973484,85.3119685119896,89.09183101473216,81.53210600924704,2.4113546816412614
2023-03-28,84.33981634827718,85.23414876325337,83.79077439753506,84.64535744960688,2172590.921044053,85.40777819832867,83.83130292868776,,84.6721079690616,84.75590927729282,43.894301881152415,-0.0838013082312159,0.1051094701583866,-0.18891077838960252,36.45125715313639,27.444603473312906,85.40777819832867,89.0047026849867,81.81085371167065,2.4712714260595803
2023-03-29,85.74568378995926,86.59948307745913,84.3184507017421,85.22077866961791,4570686.8443078995,85.44765461071414,83.80512536061488,,84.75651884607026,84.79034404709466,37.31059233120602,-0.03382520102439912,0.07732253592182947,-0.11114773694622859,53.672430019184716,36.068449148370995,85.44765461071414,89.0161935624811,81.87911565894717,2.434620577261572
2023-03-30,83.89861798385841,84.87031721533067,83.54219410083812,84.33947986047514,3361179.7700592307,85.41197447224523,83.80635052091162,,84.69235900213255,84.75694669993766,46.39529259473621,-0.0645876978051092,0.04894048917644174,-0.11352818698155094,40.73267547074488,43.61878754768867,85.41197447224523,89.01126201789221,81.81268692659826,2.1457538494765527
2023-03-31,84.02637077395445,85.61352500244486,83.3038058817812,85.22675665559446,2637646.6087649614,85.47433542990434,83.81833321275504,,84.77457402574208,84.79174743739372,44.395127009649435,-0.017173411651640436,0.035717709010825306,-0.05289112066246574,60.5343511553716,51.64648554843374,85.47433542990434,89.01181263558703,81.93685822422165,2.1005819730422712
2023-04-01,83.63130480893307,86.27883030767579,83.52316746913716,85.40946967521899,4054423.1766390433,85.51452628310187,83.80844320213511,,84.87225027950777,84.8375046401956,44.44806096544753,0.034745639312163235,0.03552329507109289,-0.0007776557589296573,70.19085304187685,57.15262655599779,85.51452628310187,89.0286355972679,82.00041696893585,2.143434598785174
